sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
48,4809,0.018073,-0.224352,1.000979,17.31,3.01,-7.04
49,4909,0.015746,-0.236635,0.993234,-5.68,-7.98,-3.03
50,5009,0.034148,-0.227649,0.968413,13196.33,1720.03,349.98
51,5109,0.013462,-0.259396,1.042878,15688.31,-1102.99,27.96
52,5219,0.025248,-0.225700,1.003158,-716.68,1224.02,86.97
53,5319,0.010254,-0.172523,0.974980,-1751.68,-1540.98,-127.03
54,5419,0.021277,-0.173538,0.985619,-201.67,-263.97,2393.98
55,5529,0.020247,-0.154624,0.985909,-126.66,-72.96,120.99
56,5629,0.016514,-0.128148,0.989213,41.33,-48.97,612.98
57,5729,0.014897,-0.110404,0.990117,23.32,-6.98,12.97
58,5829,0.011253,-0.094314,0.990941,-2.68,-4.98,28.97
59,5939,0.009400,-0.079887,0.991696,4.33,-4.97,42.98
60,6039,0.008630,-0.066618,0.993381,-1.68,9.02,1.97
61,6139,0.006933,-0.056254,0.994118,3.32,1.02,8.97
62,6249,0.006259,-0.047353,0.994763,7.33,-2.97,7.98
63,6349,0.005723,-0.040080,0.995988,3.32,-1.98,-13.03
64,6449,0.004535,-0.033807,0.996480,-10.67,0.03,-2.02
65,6549,0.004093,-0.028932,0.997320,5.33,-9.97,-7.02
66,6649,0.002654,-0.024642,0.997557,-4.68,-4.98,-4.03
67,6759,0.001981,-0.020776,0.997375,-18.69,0.01,-2.04
68,6859,-0.041127,-0.030381,0.992770,-7288.69,1227.01,403.96
69,6959,-0.021573,-0.042225,0.969447,-10582.69,357.01,-78.04
70,7059,-0.021908,-0.109769,1.040717,-2254.68,-147.98,294.97
71,7159,-0.020654,-0.128180,1.009689,-652.66,-114.96,-44.01
72,7269,-0.015670,-0.158295,1.007705,57.32,29.02,47.97
73,7369,-0.013045,-0.180689,0.999116,56.32,15.02,-4.03
74,7469,-0.011345,-0.198826,0.990972,-8.68,9.02,3.97
75,7579,-0.008710,-0.214059,0.986119,-5.68,-9.98,-4.03
76,7679,-0.008045,-0.226733,0.981427,18.31,7.01,1.96
77,7779,0.007059,-0.296466,1.076535,4374.32,379.02,-71.03
78,7879,0.041908,-0.285169,1.085087,13616.33,1147.03,-0.02
79,7989,0.045326,-0.238434,1.193759,1880.32,831.02,-361.03
80,8089,0.051106,-0.195175,1.186595,-383.68,677.02,306.97
81,8189,0.032563,-0.163092,1.119037,-1637.68,-969.98,614.97
82,8299,0.028081,-0.157154,1.092613,184.32,35.02,377.97
83,8399,0.022624,-0.132495,1.080790,-114.67,-66.97,-200.02
84,8499,0.018736,-0.113422,1.068049,-17.67,1.03,33.98
85,8599,0.015302,-0.095140,1.057934,-4.68,-12.98,36.97
86,8699,0.013684,-0.081230,1.049097,-4.68,6.02,-16.03
87,8809,0.010716,-0.068565,1.041404,7.33,-1.97,-9.02
88,8909,0.009786,-0.058385,1.035615,13.33,9.03,12.98
89,9009,0.007421,-0.049109,1.030236,-6.67,-4.97,-8.02
90,9109,0.006747,-0.041298,1.025573,4.32,-3.98,1.97
91,9209,0.004947,-0.034531,1.021481,4.31,1.01,-10.04
92,9319,0.003930,-0.029218,1.017893,-14.68,-1.98,0.97
93,9419,0.016030,0.004192,0.913201,-2760.67,-693.97,665.98
94,9519,0.011172,0.009721,0.882624,-7795.66,-279.96,805.99
95,9629,-0.016889,-0.016342,0.877178,-11073.67,439.03,631.98
96,9729,-0.006739,-0.052063,0.882070,-2567.67,-316.97,154.98
97,9829,-0.001132,-0.095939,0.904978,-266.67,29.03,26.98
98,9929,-0.002079,-0.128638,0.918426,-52.68,29.02,-3.03
99,10039,-0.001328,-0.154692,0.921654,23.33,9.03,-9.02
100,10139,-0.000763,-0.177388,0.925368,-37.67,-0.97,-3.02
1,0,-0.000220,-0.000984,1.000623,3.33,-1.97,9.98
2,99,-0.001651,-0.001637,1.000603,-10.67,-9.97,8.98
3,199,-0.001623,-0.003217,1.001557,8.35,-14.95,53.00
4,299,0.001386,-0.002070,1.001763,-10.65,7.05,-16.00
5,399,-0.000250,-0.001900,1.000236,8.35,6.05,-39.00
6,499,-0.003086,-0.004320,1.001300,2.35,-8.95,48.00
7,599,-0.064677,-0.012400,1.017640,-7841.65,-1046.95,1842.00
8,699,-0.049519,-0.030805,0.993956,-10741.66,140.04,627.99
9,799,-0.040680,-0.090815,1.033517,-1406.65,-208.95,26.00
10,899,-0.038479,-0.121920,1.008879,-1049.67,-75.97,-80.02
11,999,-0.030088,-0.154493,1.004820,-44.65,-2.95,6.00
12,1109,-0.023322,-0.179251,0.997432,26.34,4.04,-2.01
13,1209,-0.018249,-0.198592,0.990017,11.33,-7.97,0.98
14,1309,-0.014651,-0.215820,0.982470,-33.66,8.04,-8.01
15,1419,-0.011519,-0.230518,0.978398,-2.66,1.04,-11.01
16,1519,-0.013435,-0.256579,1.021794,9326.35,-726.95,-409.00
17,1619,0.010590,-0.259249,1.043281,16215.33,2230.03,-925.02
18,1719,0.005724,-0.177821,1.072587,1121.35,59.05,-481.00
19,1829,0.020302,-0.134169,1.076586,-483.66,991.04,218.99
20,1929,-0.002079,-0.133026,1.077366,-3571.67,-230.97,1183.98
21,2029,-0.012149,-0.134985,1.061148,52.35,10.05,1015.00
22,2139,-0.009648,-0.109806,1.048681,-81.65,-38.95,-210.00
23,2239,-0.009940,-0.095216,1.042313,-1.66,9.04,-91.01
24,2339,-0.010976,-0.079903,1.036497,0.34,-14.96,24.99
25,2439,-0.008157,-0.068278,1.030913,-4.66,1.04,8.99
26,2539,-0.006549,-0.056749,1.024464,-47.66,-2.96,39.99
27,2649,-0.005767,-0.048744,1.021546,-12.66,4.04,-22.01
28,2749,-0.004499,-0.041684,1.017912,1.34,8.04,-13.01
29,2849,-0.003805,-0.035957,1.015647,10.34,-2.96,2.99
30,2949,-0.002795,-0.030796,1.013612,-1.66,11.04,-13.01
31,3049,-0.030519,-0.063177,1.043486,-3579.66,-881.96,1269.99
32,3159,-0.007850,-0.072189,1.019220,-9938.66,274.04,1765.99
33,3259,-0.000135,-0.125588,1.066289,-9557.64,347.06,701.01
34,3359,0.002468,-0.167810,1.092857,-1124.66,-15.96,69.99
35,3469,0.000413,-0.184839,1.060820,-277.65,-45.95,-57.00
36,3569,0.000407,-0.203763,1.045271,-12.66,-5.96,-17.01
37,3669,0.000694,-0.219409,1.031285,2.34,-1.96,-5.01
38,3769,0.000920,-0.233221,1.019488,1.35,-2.95,-5.00
39,3879,0.001552,-0.244686,1.009241,3.36,3.06,2.01
40,3979,0.002198,-0.254505,1.000769,-3.66,-0.96,-9.01
41,4079,-0.009209,-0.261936,1.016054,12545.33,-1118.96,-294.01
42,4189,0.017715,-0.149325,0.945751,12280.33,561.04,200.99
43,4289,0.005079,-0.101231,0.925013,-639.66,943.04,-225.01
44,4389,0.011660,-0.081482,0.912531,-1920.66,-1117.96,-395.01
45,4489,0.013226,-0.089121,0.914849,-4.66,-143.96,1445.99
46,4589,0.010382,-0.074246,0.927311,-215.66,-5.96,1.99
47,4699,0.010528,-0.067059,0.938434,-6.65,16.05,-83.00
48,4799,0.007100,-0.055493,0.947505,-17.65,-1.95,-36.00
49,4899,0.006018,-0.048061,0.955490,-0.64,2.06,-22.99
50,4999,0.004346,-0.040150,0.961819,-2.66,7.04,-3.01
51,5099,0.004720,-0.033903,0.967217,-0.65,1.05,3.00
52,5209,0.004049,-0.028208,0.972446,-13.65,1.05,-0.00
53,5309,0.003461,-0.024246,0.976067,5.35,-3.95,-22.00
54,5409,0.003070,-0.019706,0.979932,-5.66,6.04,-2.01
55,5519,0.002775,-0.016818,0.982870,-1.65,-2.95,1.00
56,5619,0.003659,-0.014107,0.985678,24.34,1.04,14.99
57,5719,0.077286,-0.038408,1.003189,-7369.67,2166.03,-186.02
58,5819,0.061263,-0.062048,1.001082,-11066.65,-87.95,-1084.00
59,5929,0.043248,-0.123213,1.058031,-2172.65,-172.95,492.00
60,6029,0.034510,-0.144111,1.025615,-749.64,-190.94,-26.99
61,6129,0.031403,-0.171635,1.024245,-208.65,8.05,85.00
62,6239,0.025393,-0.191898,1.011527,-11.65,-3.95,7.00
63,6339,0.023123,-0.209599,1.002145,-14.65,-16.95,-4.00
64,6439,0.020076,-0.224552,0.995104,-9.66,10.04,-7.01
65,6539,0.018475,-0.237666,0.987489,5.34,4.04,-17.01
66,6639,0.015905,-0.287319,1.047447,952.35,-206.95,-121.00
67,6749,0.049500,-0.277999,1.053917,13768.35,1367.05,30.00
68,6849,0.061375,-0.157101,0.995238,7616.33,602.04,-693.01
69,6949,0.034407,-0.133402,1.039404,-2031.67,564.03,43.98
