sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
27,2649,0.103024,-1.216120,1.487447,12645.46,-6317.59,-3222.04
28,2749,0.130853,-1.220375,1.481562,8561.46,2343.41,1214.96
29,2849,0.138671,-1.218718,1.487692,7878.47,795.42,-304.03
30,2949,0.175546,-1.215589,1.527583,10306.47,3464.42,525.97
31,3059,0.196801,-1.171822,1.538401,5258.48,-556.57,118.98
32,3159,0.225909,-1.148975,1.548951,5535.47,2052.42,1246.97
33,3259,0.241019,-1.125307,1.571816,5762.47,1473.42,1093.97
34,3359,0.250109,-1.089992,1.576530,3838.46,1713.41,628.96
35,3469,0.263658,-1.055506,1.583942,3304.47,1887.42,144.97
36,3569,0.271568,-1.029288,1.589382,1940.47,2602.42,-0.03
37,3669,0.278877,-1.010664,1.594519,2239.47,1970.42,99.97
38,3769,0.283515,-0.991594,1.596871,2568.46,1850.41,-512.04
39,3879,0.289069,-0.973222,1.600701,3047.47,995.42,245.97
40,3979,0.307724,-0.954476,1.599452,1976.46,2318.41,473.96
41,4079,0.305434,-0.943797,1.605440,2273.46,2009.41,158.96
42,4189,0.315501,-0.928823,1.605641,3021.47,975.42,251.97
43,4289,0.323343,-0.913203,1.604915,2020.47,2392.42,133.97
44,4389,0.326749,-0.904339,1.606568,1956.45,2362.40,259.95
45,4489,0.332299,-0.893069,1.606929,2005.46,2258.41,346.96
46,4589,0.332219,-0.885448,1.607859,1999.45,2250.40,321.95
47,4699,0.332975,-0.880180,1.608704,1770.44,2889.39,194.94
48,4799,0.335138,-0.877679,1.610979,1928.47,2431.42,217.97
49,4899,0.339558,-0.873850,1.610660,2154.45,2112.40,261.95
50,4999,0.341850,-0.871035,1.610152,1881.47,2400.42,199.97
1,0,0.027317,-0.142691,1.094624,3045.47,-168.58,-878.03
2,99,0.045482,-0.260316,1.165552,3112.47,2675.42,-572.03
3,199,0.057773,-0.364107,1.233659,2387.46,463.41,-397.04
4,299,0.086129,-0.449856,1.295999,1372.47,215.42,1525.97
5,399,0.093440,-0.535799,1.370027,4017.46,2439.41,1909.96
6,499,0.080154,-0.572980,1.388108,13898.46,8459.41,339.96
7,599,0.178870,-0.558038,1.458134,12713.45,-5058.60,2127.95
8,699,0.256407,-0.519575,1.643313,17123.46,-1924.59,-1991.04
9,799,0.289867,-0.486424,1.595224,15892.46,5761.41,-11625.04
10,899,0.259330,-0.498876,1.459885,6377.47,19728.42,-8377.03
11,1009,0.194298,-0.482086,1.344883,-8110.54,4770.41,-6605.04
12,1109,0.121591,-0.490519,1.299225,-14792.52,-736.57,-2621.02
13,1209,0.072240,-0.523963,1.302384,-13342.52,8710.43,7574.98
14,1309,0.038715,-0.582384,1.322280,-13260.54,5415.41,1257.96
15,1419,-0.026403,-0.653281,1.352138,-8323.53,-1106.58,-4632.03
16,1519,-0.039107,-0.726031,1.381582,-7244.52,-429.57,779.98
17,1619,-0.038334,-0.801126,1.416003,-4236.54,-717.59,-644.04
18,1719,-0.033081,-0.868747,1.428598,-2225.52,-192.57,-2058.02
19,1829,-0.031856,-0.953892,1.468527,322.48,215.43,-1062.02
20,1929,-0.024773,-1.026009,1.489357,3396.47,-399.58,-944.03
21,2029,-0.020253,-1.078702,1.501954,7732.48,-2116.57,-183.02
22,2139,0.000562,-1.100237,1.507735,8324.47,-1299.58,835.97
23,2239,0.028838,-1.094226,1.514480,3491.47,-1018.58,-250.03
24,2339,0.068235,-1.105357,1.536309,6101.47,2679.42,-591.03
25,2439,0.093868,-1.081256,1.534209,4274.48,1621.43,-351.02
26,2539,0.109284,-1.076499,1.545406,4172.46,55.41,-387.04
27,2649,0.123834,-1.066449,1.565965,4202.48,829.43,-538.02
28,2749,0.155610,-1.048641,1.574248,2601.47,1698.42,-163.03
29,2849,0.176798,-1.042495,1.583413,2417.47,1945.42,723.97
30,2949,0.190761,-1.029929,1.585307,3149.48,2463.43,1812.98
31,3059,0.220811,-1.018771,1.586532,2597.48,1573.43,-296.02
32,3159,0.228007,-1.011759,1.595356,2867.48,5655.43,-850.02
33,3259,0.223559,-0.997138,1.601189,4860.49,901.44,-1013.01
34,3359,0.236385,-0.967626,1.596169,4363.47,17.42,-455.03
35,3469,0.248294,-0.952997,1.593128,694.47,3946.42,2246.97
36,3569,0.260230,-0.949992,1.601072,1215.47,1698.42,120.97
37,3669,0.255379,-0.948005,1.608392,664.47,1012.42,491.97
38,3769,0.260942,-0.958200,1.626241,2541.47,658.42,106.97
39,3879,0.243130,-0.941743,1.624970,3886.48,6310.43,2664.98
40,3979,0.251300,-0.936160,1.619660,-125.52,-602.57,544.98
41,4079,0.257163,-0.924328,1.606284,1939.47,3677.42,2020.97
42,4189,0.270918,-0.918811,1.613646,1693.46,928.41,766.96
43,4289,0.288194,-0.920202,1.613678,1590.47,1221.42,-733.03
44,4389,0.292881,-0.923636,1.610007,1286.47,6546.42,676.97
45,4489,0.283828,-0.925291,1.616115,1250.47,2611.42,-753.03
46,4589,0.278916,-0.930727,1.625573,2032.46,2696.41,-1386.04
47,4699,0.270219,-0.933369,1.619971,2120.48,1734.43,396.98
48,4799,0.271157,-0.926991,1.612719,2093.47,1547.42,-856.03
49,4899,0.264044,-0.932245,1.621515,2073.47,2889.42,425.97
50,4999,0.263455,-0.935593,1.621282,2071.48,1634.43,108.98
1,0,0.039768,-0.137820,1.095155,1702.47,2484.42,906.97
2,99,0.076190,-0.258099,1.178564,1879.48,2745.43,345.98
3,199,0.102057,-0.351528,1.248089,2158.47,2498.42,123.97
4,299,0.124009,-0.433543,1.305628,1586.48,1176.43,395.98
5,399,0.144883,-0.507046,1.356550,1967.48,2093.43,25.98
6,499,0.160117,-0.568534,1.400457,2241.48,2885.43,-396.02
7,609,0.186927,-0.636437,1.436313,4996.47,1614.42,-303.03
8,709,0.186059,-0.681795,1.453112,8524.47,1197.42,-2474.03
9,809,0.192333,-0.680487,1.466275,7777.48,-4097.57,-736.02
10,909,0.220939,-0.685271,1.487717,8985.47,7499.42,3438.97
11,1019,0.249796,-0.673316,1.495140,9437.47,-1621.58,312.97
12,1119,0.271321,-0.637482,1.493539,5664.49,3033.44,-501.01
13,1219,0.277771,-0.613029,1.507394,4613.49,4382.44,-1813.01
14,1319,0.281733,-0.566500,1.531934,8272.48,3167.43,-571.02
15,1429,0.284350,-0.512906,1.556491,8783.47,4086.42,-1547.03
16,1529,0.278097,-0.446404,1.553817,9395.48,4515.43,-1357.02
17,1629,0.235098,-0.289883,1.552973,5115.47,6101.42,-1847.03
18,1729,0.196206,-0.300011,1.471341,-15247.52,6547.43,5995.98
19,1839,0.211744,-0.393653,1.430701,-13697.51,12206.44,8521.99
20,1939,0.208344,-0.475336,1.367520,-2320.50,15546.45,2417.00
21,2039,0.167715,-0.522575,1.344101,-6443.51,3368.44,-6846.01
22,2149,0.114999,-0.576790,1.368104,-8738.51,-4061.56,-5783.01
23,2249,0.077514,-0.640104,1.408978,-4467.51,2070.44,-1391.01
24,2349,0.083665,-0.719884,1.442073,-6329.50,-1401.55,-1286.00
25,2449,0.086568,-0.803481,1.480897,-3770.50,1633.45,-2749.00
26,2549,0.093557,-0.873184,1.480883,-1561.52,3989.43,-1398.02
27,2659,0.094170,-0.950852,1.496930,-2241.51,1121.44,308.99
28,2759,0.095753,-1.019451,1.505150,386.49,576.44,92.99
29,2859,0.107609,-1.076277,1.509152,952.48,178.43,-1624.02
30,2959,0.121330,-1.135676,1.522094,1586.50,1241.45,-1603.00
31,3069,0.128123,-1.178675,1.525221,6376.49,2060.44,-1546.01
32,3169,0.144352,-1.208780,1.532072,7031.49,3182.44,-413.01
33,3269,0.138096,-1.210894,1.525517,8802.49,-1418.56,-3625.01
34,3369,0.195841,-1.203353,1.541442,7729.50,597.45,905.00
35,3479,0.195742,-1.181435,1.545439,5448.48,1936.43,43.98
36,3579,0.208987,-1.166594,1.557112,6108.49,1229.44,657.99
37,3679,0.230225,-1.132501,1.568628,6870.50,1073.45,599.00
38,3779,0.236559,-1.099512,1.577153,6457.49,1919.44,395.99
39,3889,0.244542,-1.042101,1.582842,3086.49,2237.44,1337.99
40,3989,0.260612,-1.023569,1.586415,2010.49,2589.44,-15.01
41,4089,0.270132,-0.996832,1.590898,2242.47,1983.42,-6.03
42,4199,0.276229,-0.982051,1.593665,2104.47,2210.42,46.97
43,4299,0.287362,-0.965788,1.598379,2047.49,2203.44,-80.01
44,4399,0.290270,-0.951032,1.603027,1948.48,2160.43,307.98
45,4499,0.297045,-0.940997,1.605842,2091.49,2104.44,94.99
46,4599,0.301137,-0.935415,1.606734,2002.48,2410.43,78.98
47,4709,0.305934,-0.921955,1.609579,2160.48,1864.43,602.98
48,4809,0.303566,-0.913737,1.611046,2057.48,2277.43,179.98
49,4909,0.305454,-0.905817,1.613940,2063.50,2133.45,378.00
50,5009,0.307864,-0.900294,1.614918,2015.50,2280.45,256.00
1,0,0.054564,-0.134579,1.100649,2006.49,2290.44,222.99
2,99,0.094992,-0.246316,1.179480,2042.49,2208.44,322.99
3,199,0.130637,-0.339645,1.245663,1985.47,2927.42,1082.97
4,299,0.155589,-0.428771,1.305562,2451.48,3495.43,2288.98
5,399,0.173887,-0.503630,1.355652,4663.48,2192.43,2256.98
6,499,0.210863,-0.562610,1.393999,5822.48,-892.57,973.98
7,599,0.240553,-0.598094,1.427821,7951.48,2890.43,-68.02
8,699,0.258833,-0.616867,1.444393,7942.49,1420.44,-854.01
9,799,0.289861,-0.623064,1.457783,6744.50,1084.45,-1665.00
10,899,0.304278,-0.617601,1.457538,10021.49,4346.44,-1908.01
11,1009,0.298533,-0.580585,1.447368,7572.48,4606.43,-1947.02
12,1109,0.285465,-0.532862,1.452311,3222.48,6295.43,-1889.02
13,1209,0.251432,-0.492608,1.478136,5429.48,5214.43,-54.02
14,1309,0.235889,-0.447223,1.496042,9287.49,1029.44,173.99
15,1419,0.229270,-0.352890,1.487787,9265.50,2481.45,-1609.00
16,1519,0.229320,-0.237990,1.454568,2453.48,-3557.57,-3276.02
17,1619,0.257963,-0.228417,1.455336,-6770.52,11834.43,1524.98
18,1719,0.247208,-0.312181,1.410048,-11874.51,12524.44,3019.99
19,1829,0.197326,-0.360437,1.315174,-11162.51,9423.44,-7347.01
20,1929,0.133229,-0.439467,1.308873,-14602.50,-5217.55,-3650.00
21,2029,0.088725,-0.523123,1.336402,-9298.50,4114.45,-1832.00
22,2139,0.062872,-0.601078,1.350556,-8781.51,-1396.56,-2401.01
23,2239,0.059664,-0.699237,1.392029,-9366.52,-1752.57,2086.98
24,2339,0.040715,-0.801550,1.434606,-3893.51,-867.56,-651.01
25,2439,0.027520,-0.891427,1.456752,-1524.51,-2172.56,221.99
26,2539,0.041481,-0.978645,1.473452,-401.52,-560.57,159.98
27,2649,0.050107,-1.048623,1.488251,3294.49,-1217.56,-347.01
28,2749,0.071721,-1.106146,1.509199,4239.49,-1363.56,-1074.01
29,2849,0.104540,-1.124498,1.485842,6234.50,-2931.55,-2395.00
30,2949,0.139065,-1.144107,1.480857,5273.49,2522.44,1429.99
31,3059,0.122928,-1.234987,1.597213,6882.51,-516.54,-1727.99
32,3159,0.135926,-1.239726,1.606668,7799.50,2727.45,-1416.00
33,3259,0.157944,-1.225241,1.612948,9007.51,691.46,-865.99
34,3359,0.174790,-1.184274,1.612609,8420.50,2074.45,-1102.00
35,3469,0.185466,-1.126344,1.613145,6843.50,1373.45,402.00
36,3569,0.207284,-1.066959,1.608401,4167.50,-8.55,1905.00
37,3669,0.227130,-1.027578,1.604624,1300.50,3000.45,1048.00
38,3769,0.228270,-1.010144,1.611924,1763.50,2745.45,-61.00
39,3879,0.239621,-0.987836,1.614138,2295.50,1756.45,504.00
40,3979,0.250222,-0.966605,1.615451,2228.48,2040.43,227.98
41,4079,0.258573,-0.949253,1.615652,1977.49,2271.44,311.99
42,4189,0.266880,-0.934706,1.616702,1920.50,2303.45,204.00
43,4289,0.274473,-0.925014,1.617247,1981.51,2345.46,210.01
44,4389,0.281695,-0.914780,1.617563,2022.50,2302.45,136.00
45,4489,0.288767,-0.906081,1.619187,1960.49,2282.44,106.99
46,4589,0.293882,-0.899383,1.619670,1913.49,2284.44,363.99
47,4699,0.296563,-0.893397,1.622187,2113.49,2103.44,347.99
48,4799,0.303182,-0.889132,1.623080,2001.50,2313.45,8.00
49,4899,0.304505,-0.889645,1.624682,2072.49,2211.44,-132.01
50,4999,0.305867,-0.888324,1.625147,2015.49,2256.44,-177.01
1,0,0.013640,-0.154080,1.104933,1693.49,-1522.56,688.99
2,99,0.047389,-0.275343,1.181511,2408.49,1688.44,2551.99
3,199,0.071846,-0.374700,1.253157,2014.48,2616.43,2566.98
4,299,0.099098,-0.459666,1.321105,2695.50,2773.45,1406.00
5,399,0.099979,-0.525112,1.379484,3820.50,2405.45,870.00
6,499,0.109883,-0.585849,1.421727,5946.50,5363.45,-544.00
7,599,0.121963,-0.632752,1.437913,7996.49,3814.44,-1717.01
8,699,0.116246,-0.661377,1.439312,8348.50,2613.45,-2044.00
9,799,0.129808,-0.687631,1.463700,10659.51,1487.46,3240.01
10,899,0.127913,-0.659025,1.468427,12281.51,788.46,-783.99
11,1009,0.119400,-0.616216,1.445162,9211.50,-1340.55,-4413.00
12,1109,0.105791,-0.554853,1.440657,9585.50,-5712.55,-1061.00
13,1209,0.147910,-0.471017,1.439905,7097.50,-3880.55,5095.00
14,1309,0.214125,-0.381739,1.457374,3763.48,2490.43,4304.98
15,1419,0.269346,-0.278168,1.474072,1699.49,10989.44,-3648.01
16,1519,0.202483,-0.178157,1.443241,-6362.50,16697.45,-6761.00
17,1619,0.185439,-0.266548,1.383653,-15512.50,14157.45,1274.00
18,1719,0.143339,-0.383246,1.342232,-10633.51,13300.44,3219.99
19,1829,0.087743,-0.470939,1.323303,-7545.49,1609.46,-8892.99
20,1929,0.030616,-0.541799,1.314208,-10395.50,4436.45,-733.00
21,2029,0.001194,-0.637112,1.357691,-9139.49,1173.46,-3849.99
22,2139,-0.023541,-0.734699,1.379729,-5364.49,378.46,-3871.99
23,2239,-0.046891,-0.831748,1.410235,-5305.49,638.46,-1853.99
24,2339,-0.055203,-0.919036,1.421352,-1696.49,-764.54,-1767.99
25,2439,-0.065344,-1.008887,1.434921,-218.50,-528.55,-2434.00
26,2539,-0.058126,-1.085608,1.448725,3638.50,-1475.55,-2314.00
27,2649,-0.041773,-1.146738,1.464927,5725.51,-632.54,-1632.99
28,2749,-0.020036,-1.178025,1.462640,4719.50,-1082.55,-964.00
29,2849,0.069064,-1.184497,1.422060,8442.50,3052.45,-353.00
30,2949,0.075183,-1.176685,1.420289,7728.51,1741.46,1930.01
31,3059,0.040064,-1.214851,1.494955,5363.51,-532.54,-744.99
32,3159,0.061501,-1.209097,1.507903,6117.51,569.46,-1056.99
33,3259,0.104551,-1.195252,1.530242,9620.51,-753.54,-622.99
34,3359,0.122485,-1.141296,1.547748,7581.52,2195.47,-718.98
35,3469,0.155107,-1.107683,1.562243,2834.53,1280.48,953.03
36,3569,0.172599,-1.085466,1.573813,4815.51,1512.46,791.01
37,3669,0.198344,-1.039463,1.587987,3788.51,1051.46,1484.01
38,3769,0.211914,-1.007447,1.584142,1393.51,2743.46,461.01
39,3879,0.224089,-0.991092,1.589168,2140.51,1958.46,375.01
40,3979,0.237789,-0.972155,1.593476,2190.51,2086.46,352.01
41,4079,0.249727,-0.959629,1.597322,2056.51,2096.46,307.01
42,4189,0.261998,-0.946692,1.601964,2076.52,2176.47,278.02
43,4289,0.273674,-0.936868,1.605800,2193.51,1823.46,354.01
44,4389,0.282078,-0.924765,1.609683,2148.50,1949.45,540.00
45,4489,0.292096,-0.915136,1.610456,2026.51,2038.46,132.01
46,4589,0.298433,-0.906346,1.610290,1813.51,2144.46,-334.99
47,4699,0.296880,-0.904131,1.611595,2010.51,2317.46,530.01
48,4799,0.302005,-0.898054,1.611386,2527.52,1878.47,516.02
49,4899,0.308834,-0.892798,1.612930,1975.51,2325.46,262.01
50,4999,0.308705,-0.889154,1.613876,2042.50,2221.45,304.00
1,0,0.044969,-0.131173,1.093544,2116.51,2197.46,284.01
2,99,0.085244,-0.241846,1.173368,2298.50,2026.45,469.00
3,199,0.118544,-0.334490,1.240926,2054.50,2401.45,25.00
4,299,0.145383,-0.415068,1.298551,1969.50,2347.45,53.00
5,399,0.163510,-0.484695,1.347020,2041.50,2131.45,413.00
6,499,0.185747,-0.540967,1.390397,1908.52,2436.47,488.02
7,599,0.208091,-0.590189,1.423185,1249.51,3147.46,1283.01
8,699,0.221188,-0.645047,1.457829,1908.51,5075.46,1417.01
9,799,0.248524,-0.697718,1.500937,4536.49,176.44,1590.99
10,899,0.254806,-0.719235,1.518297,6417.52,8525.47,-191.98
11,1009,0.239526,-0.735766,1.528384,7436.51,-619.54,-882.99
12,1109,0.238624,-0.734528,1.523353,8460.51,482.46,-1.99
13,1209,0.248295,-0.725144,1.524900,6364.52,4683.47,1315.02
14,1309,0.223317,-0.716125,1.567029,7866.51,238.46,1196.01
15,1419,0.230376,-0.670464,1.550104,8887.50,4381.45,950.00
16,1519,0.232147,-0.613067,1.525610,6868.51,-945.54,-2507.99
17,1619,0.226438,-0.549850,1.507043,5261.52,-1034.53,480.02
18,1719,0.232992,-0.492875,1.497102,4659.52,1611.47,4734.02
19,1829,0.283315,-0.430659,1.522490,3551.52,7134.47,4832.02
20,1929,0.339986,-0.345622,1.537698,3924.51,6442.46,-1280.99
21,2029,0.349741,-0.276306,1.547420,1615.50,9539.45,-7106.00
22,2139,0.255237,-0.313519,1.451093,-11184.50,9632.45,-7336.00
23,2239,0.238392,-0.399660,1.395693,-14842.49,4092.46,-1390.99
24,2339,0.199172,-0.473465,1.352284,-10711.47,4824.48,-2985.97
25,2439,0.150820,-0.557184,1.352446,-10736.49,2425.46,-3209.99
26,2539,0.101719,-0.639825,1.370163,-8820.47,3395.48,-2016.97
27,2649,0.076335,-0.727411,1.397142,-6798.47,-2493.52,-2959.97
28,2749,0.082571,-0.818375,1.424486,-4549.49,-6084.54,-1904.99
29,2849,0.105011,-0.916440,1.446100,-2750.49,-1877.54,-1512.99
30,2949,0.117145,-1.012539,1.464490,-593.48,-3948.53,-3556.98
31,3059,0.133777,-1.098508,1.470783,891.51,-659.54,-377.99
32,3159,0.219325,-1.271320,1.654065,1991.53,9769.48,3559.03
33,3259,0.203289,-1.282620,1.585413,1926.52,1826.47,1331.02
34,3359,0.212841,-1.320477,1.573769,4364.54,1283.49,1241.04
35,3469,0.210797,-1.344930,1.559202,7033.53,1852.48,-550.97
36,3569,0.210927,-1.344602,1.552589,8478.53,1915.48,-1288.97
37,3669,0.216568,-1.332385,1.552680,9576.53,2073.48,-2146.97
38,3769,0.223010,-1.303672,1.550505,11427.52,1522.47,-1876.98
39,3879,0.231104,-1.250994,1.559460,10621.53,391.48,181.03
40,3979,0.218099,-1.187523,1.559527,9563.51,1199.46,-771.99
41,4079,0.251668,-1.098014,1.539333,3562.53,264.48,1388.03
42,4189,0.260590,-1.059687,1.551722,1168.51,3614.46,335.01
43,4289,0.266160,-1.028794,1.559615,1888.53,2359.48,436.03
44,4389,0.274722,-1.000118,1.569547,2385.52,1981.47,523.02
45,4489,0.285331,-0.973198,1.575279,1889.51,2290.46,337.01
46,4589,0.291108,-0.952733,1.583905,2070.52,1977.47,255.02
47,4699,0.295835,-0.934240,1.590962,1988.51,2028.46,-26.99
48,4799,0.300623,-0.918611,1.591505,1823.53,2430.48,69.03
49,4899,0.302660,-0.907854,1.599748,2241.52,2065.47,-5.98
50,4999,0.309427,-0.898363,1.600456,1931.52,2431.47,316.02
1,0,0.056487,-0.121963,1.093764,2963.51,1847.46,826.01
2,99,0.098111,-0.233248,1.175222,2682.52,2808.47,2026.02
3,199,0.141603,-0.326687,1.250485,4820.53,1662.48,1735.03
4,299,0.180200,-0.402832,1.305706,6034.53,3190.48,2498.03
5,399,0.208394,-0.460104,1.358137,7494.52,82.47,1035.02
6,499,0.258469,-0.492873,1.386443,9532.50,1901.45,-488.00
7,599,0.276570,-0.511424,1.407428,10058.52,2576.47,-4386.98
8,699,0.294043,-0.509963,1.398403,10030.51,-705.54,-4626.99
9,799,0.279763,-0.487975,1.380954,4896.52,4327.47,-2658.98
10,899,0.285149,-0.461522,1.374912,5124.52,2586.47,4170.02
11,1009,0.299981,-0.418602,1.375233,3358.52,4298.47,3217.02
12,1109,0.324306,-0.362802,1.368400,1794.52,3170.47,-328.98
13,1209,0.335131,-0.324400,1.407399,431.50,10900.45,975.00
14,1309,0.355137,-0.270719,1.486617,4387.52,6041.47,-3731.98
15,1419,0.330668,-0.193925,1.449747,4697.52,15568.47,-12531.98
16,1519,0.233423,-0.234028,1.388708,-6606.48,4440.47,-4177.98
17,1619,0.208901,-0.322443,1.338730,-12795.47,-1567.52,3525.03
18,1719,0.196535,-0.372967,1.280775,-10612.46,450.49,263.04
19,1829,0.168904,-0.451490,1.274965,-15199.46,-3166.51,1085.04
20,1929,0.156275,-0.556541,1.325287,-11122.47,2171.48,2447.03
21,2029,0.141586,-0.658724,1.363594,-7698.47,-2260.52,75.03
22,2139,0.144719,-0.752026,1.400274,-3724.45,1607.50,-158.95
23,2239,0.145295,-0.840212,1.432057,-4040.47,-962.52,-1092.97
24,2339,0.161934,-0.934214,1.456527,-926.46,1015.49,-272.96
25,2439,0.177194,-1.018272,1.481135,1807.54,1325.49,-1156.96
26,2539,0.174894,-1.083532,1.482459,2161.53,2452.48,-839.97
27,2649,0.178231,-1.124703,1.480143,1206.53,480.48,139.03
28,2749,0.202051,-1.151953,1.447686,3241.53,2030.48,469.03
29,2849,0.209298,-1.184417,1.458148,4066.54,2155.49,-53.96
30,2949,0.210587,-1.209430,1.467846,5815.54,2149.49,-461.96
31,3059,0.212873,-1.215145,1.482113,6455.52,2191.47,-802.98
32,3159,0.217710,-1.213118,1.497830,5743.54,2183.49,-568.96
33,3259,0.221948,-1.208447,1.510713,6469.54,1795.49,-14.96
34,3359,0.226137,-1.193216,1.520857,7404.53,1746.48,-455.97
35,3469,0.233085,-1.164174,1.531787,8068.53,1432.48,66.03
36,3569,0.246517,-1.119878,1.545161,7488.53,1232.48,689.03
37,3669,0.252019,-1.071954,1.559752,2887.54,2068.49,1162.04
38,3769,0.241847,-1.055609,1.572300,5345.53,-992.52,2.03
39,3879,0.265555,-1.013041,1.578864,7383.54,-2265.51,631.04
40,3979,0.311488,-0.974477,1.584005,1540.55,2060.50,2492.05
41,4079,0.334107,-0.939501,1.580446,2504.54,374.49,-488.96
42,4189,0.352802,-0.915668,1.581486,2325.55,1493.50,105.05
43,4289,0.375687,-0.888561,1.579275,2239.54,1983.49,140.04
44,4389,0.385471,-0.866326,1.578531,1814.54,1948.49,-200.96
45,4489,0.396608,-0.850392,1.575738,1749.55,2148.50,-158.95
46,4589,0.408692,-0.836776,1.574829,2029.53,2219.48,308.03
47,4699,0.416547,-0.824909,1.574642,2051.54,2208.49,274.04
48,4799,0.424377,-0.815444,1.574630,1968.53,2250.48,378.03
49,4899,0.431288,-0.807802,1.575260,2053.53,2312.48,117.03
50,4999,0.436523,-0.800373,1.574459,2095.55,2336.50,135.05
1,0,0.041619,-0.131081,1.101199,2325.53,1774.48,486.03
2,99,0.077106,-0.238948,1.181688,2471.53,2809.48,-24.97
3,199,0.101117,-0.338251,1.255926,2569.54,2974.49,74.04
4,299,0.100030,-0.416892,1.318644,2677.53,9723.48,3522.03
5,399,0.111813,-0.484487,1.377301,3631.54,1286.49,492.04
6,499,0.138308,-0.533611,1.416448,6141.53,1749.48,-1317.97
7,609,0.132649,-0.568977,1.431650,7528.52,5078.47,-563.98
8,709,0.146223,-0.589681,1.425859,7250.54,-3718.51,-8066.96
9,809,0.143369,-0.596183,1.434028,6058.54,9588.49,1782.04
10,909,0.123401,-0.605701,1.458532,8291.53,462.48,741.03
11,1019,0.114284,-0.577464,1.469839,7639.53,-1182.52,2005.03
12,1119,0.118509,-0.531892,1.467383,7585.53,-5111.52,2477.03
13,1219,0.156653,-0.479002,1.463720,6609.54,-4364.51,1972.04
14,1319,0.209290,-0.413300,1.470678,3020.53,3421.48,2418.03
15,1429,0.246944,-0.352363,1.493035,2888.52,5079.47,-616.98
16,1529,0.307022,-0.276341,1.516232,1837.54,6681.50,-3072.96
17,1629,0.242767,-0.211576,1.488562,-3903.46,11336.49,-5403.96
18,1729,0.198899,-0.285341,1.407821,-12044.47,679.48,83.03
19,1839,0.205026,-0.392682,1.370503,-14247.46,11705.49,3447.04
20,1939,0.167790,-0.470152,1.366211,-10921.46,2574.49,-1781.96
21,2039,0.140351,-0.552518,1.393051,-7222.46,3802.49,-1326.96
22,2149,0.102269,-0.628883,1.411049,-7478.46,273.49,-333.96
23,2249,0.094399,-0.719006,1.433213,-7104.46,-2112.51,-720.96
24,2349,0.092910,-0.809418,1.458407,-5567.46,-1027.51,311.04
25,2449,0.102612,-0.901593,1.463049,-4464.45,-85.50,345.05
26,2549,0.111848,-0.996605,1.467160,-2547.47,-786.52,207.03
27,2659,0.117025,-1.082968,1.460052,-441.45,324.50,-187.95
28,2759,0.136001,-1.167015,1.453535,-80.45,3033.50,631.05
29,2859,0.142938,-1.241531,1.448800,-833.47,3180.48,1311.03
30,2959,0.206916,-1.275042,1.383198,2912.56,-2195.49,-1642.94
31,3069,0.197741,-1.324565,1.383503,4139.55,2029.50,-189.95
32,3169,0.193715,-1.337673,1.352945,6326.55,3606.50,-1224.95
33,3269,0.189890,-1.355096,1.358630,6643.55,1834.50,-170.95
34,3369,0.196233,-1.370437,1.375511,7242.55,1847.50,-387.95
35,3479,0.197450,-1.376482,1.405075,8306.55,938.50,-616.95
36,3579,0.209928,-1.367796,1.426177,10179.54,1466.49,-744.96
37,3679,0.218868,-1.341223,1.444882,11689.54,1307.49,-1101.96
38,3779,0.223080,-1.278884,1.470376,11135.55,1783.50,-1188.95
39,3889,0.222723,-1.194475,1.494958,5092.54,1090.49,368.04
40,3989,0.228609,-1.148087,1.512721,727.54,3142.49,630.04
41,4089,0.239087,-1.127316,1.526153,2074.55,2337.50,-0.95
42,4199,0.248195,-1.089904,1.537846,2715.55,1871.50,180.05
43,4299,0.253336,-1.064384,1.550439,1905.54,2339.49,207.04
44,4399,0.259811,-1.043113,1.560667,2089.53,2253.48,208.03
45,4499,0.263759,-1.022890,1.571082,2074.54,2203.49,200.04
46,4599,0.265888,-1.007496,1.579331,2052.53,2187.48,273.03
47,4709,0.270847,-0.993385,1.586709,2068.54,2225.49,294.04
48,4809,0.273085,-0.981336,1.593273,1873.54,2300.49,258.04
49,4909,0.277367,-0.973419,1.599053,2139.53,2302.48,181.03
50,5009,0.281227,-0.963889,1.603857,2008.54,2321.49,158.04
1,0,0.039312,-0.147579,1.094589,2063.54,2310.49,185.04
2,99,0.072911,-0.273954,1.173579,2064.54,2337.49,129.04
3,199,0.100225,-0.379268,1.241618,2081.54,2454.49,41.04
4,299,0.125199,-0.470689,1.298169,2055.53,2257.48,241.03
5,399,0.148954,-0.550740,1.345890,2335.53,2818.48,89.03
6,499,0.169237,-0.617539,1.388979,3153.53,3927.48,239.03
7,599,0.177708,-0.672230,1.422108,4166.55,5269.50,180.05
8,699,0.172164,-0.709343,1.450579,3015.54,2280.49,715.04
9,799,0.196620,-0.752480,1.479851,3639.54,3739.49,17.04
10,899,0.150042,-0.775742,1.481277,4569.53,-2633.52,-456.97
11,1009,0.226339,-0.770320,1.501824,8504.53,8223.48,-525.97
12,1109,0.188341,-0.776954,1.508542,7100.54,2704.49,-2118.96
13,1209,0.184681,-0.763843,1.520989,14146.53,2606.48,83.03
14,1309,0.171114,-0.706721,1.502456,7884.54,2544.49,357.04
